Anno;Comune;Provincia;Indice di dipendenza totale (o carico sociale) x 100
1997;VALEGGIO SUL MINCIO;VERONA;42.94
1997;VELO VERONESE;VERONA;58.72
1997;VERONA;VERONA;47.26
1997;VERONELLA;VERONA;45.66
1997;VESTENANOVA;VERONA;56.59
1997;VIGASIO;VERONA;43.57
1997;VILLA BARTOLOMEA;VERONA;52.13
1997;VILLAFRANCA DI VERONA;VERONA;43.37
1997;ZEVIO;VERONA;42.38
1997;ZIMELLA;VERONA;46.12
1997;AGUGLIARO;VICENZA;42.58
1997;ALBETTONE;VICENZA;49.77
1997;ALONTE;VICENZA;42.80
1997;ALTAVILLA VICENTINA;VICENZA;35.21
1997;ALTISSIMO;VICENZA;45.44
1997;ARCUGNANO;VICENZA;40.89
1997;ARSIERO;VICENZA;48.23
1997;ARZIGNANO;VICENZA;44.23
1997;ASIAGO;VICENZA;51.83
1997;ASIGLIANO VENETO;VICENZA;44.46
1997;BARBARANO VICENTINO;VICENZA;46.35
1997;BASSANO DEL GRAPPA;VICENZA;46.16
1997;BOLZANO VICENTINO;VICENZA;41.80
1997;BREGANZE;VICENZA;50.24
1997;BRENDOLA;VICENZA;39.68
1997;BRESSANVIDO;VICENZA;43.80
1997;BROGLIANO;VICENZA;42.19
1997;CALDOGNO;VICENZA;36.71
1997;CALTRANO;VICENZA;44.28
1997;CALVENE;VICENZA;43.56
1997;CAMISANO VICENTINO;VICENZA;45.13
1997;CAMPIGLIA DEI BERICI;VICENZA;47.39
1997;CAMPOLONGO SUL BRENTA;VICENZA;42.41
1997;CARRE';VICENZA;40.93
1997;CARTIGLIANO;VICENZA;46.16
1997;CASSOLA;VICENZA;41.16
1997;CASTEGNERO;VICENZA;39.40
1997;CASTELGOMBERTO;VICENZA;41.47
1997;CHIAMPO;VICENZA;40.58
1997;CHIUPPANO;VICENZA;44.78
1997;CISMON DEL GRAPPA;VICENZA;60.76
1997;COGOLLO DEL CENGIO;VICENZA;46.30
1997;CONCO;VICENZA;50.23
1997;CORNEDO VICENTINO;VICENZA;41.27
1997;COSTABISSARA;VICENZA;38.37
1997;CREAZZO;VICENZA;35.82
1997;CRESPADORO;VICENZA;47.39
1997;DUEVILLE;VICENZA;42.72
1997;ENEGO;VICENZA;61.54
1997;FARA VICENTINO;VICENZA;43.34
1997;FOZA;VICENZA;52.44
1997;GALLIO;VICENZA;47.19
1997;GAMBELLARA;VICENZA;41.59
1997;GAMBUGLIANO;VICENZA;52.28
1997;GRANCONA;VICENZA;43.85
1997;GRISIGNANO DI ZOCCO;VICENZA;41.43
1997;GRUMOLO DELLE ABBADESSE;VICENZA;43.57
1997;ISOLA VICENTINA;VICENZA;45.14
1997;LAGHI;VICENZA;92.21
1997;LASTEBASSE;VICENZA;78.57
1997;LONGARE;VICENZA;41.82
1997;LONIGO;VICENZA;45.38
1997;LUGO DI VICENZA;VICENZA;44.08
1997;LUSIANA;VICENZA;53.85
1997;MALO;VICENZA;39.91
1997;MARANO VICENTINO;VICENZA;40.53
1997;MAROSTICA;VICENZA;44.61
1997;MASON VICENTINO;VICENZA;45.94
1997;MOLVENA;VICENZA;45.25
1997;MONTEBELLO VICENTINO;VICENZA;43.76
1997;MONTECCHIO MAGGIORE;VICENZA;37.81
1997;MONTECCHIO PRECALCINO;VICENZA;40.87
1997;MONTE DI MALO;VICENZA;47.57
1997;MONTEGALDA;VICENZA;45.55
1997;MONTEGALDELLA;VICENZA;41.62
1997;MONTEVIALE;VICENZA;35.79
1997;MONTICELLO CONTE OTTO;VICENZA;36.67
1997;MONTORSO VICENTINO;VICENZA;40.92
1997;MOSSANO;VICENZA;64.29
1997;MUSSOLENTE;VICENZA;42.38
1997;NANTO;VICENZA;43.04
1997;NOGAROLE VICENTINO;VICENZA;53.77
1997;NOVE;VICENZA;40.57
1997;NOVENTA VICENTINA;VICENZA;44.01
1997;ORGIANO;VICENZA;44.89
1997;PEDEMONTE;VICENZA;49.54
1997;PIANEZZE;VICENZA;38.36
1997;PIOVENE ROCCHETTE;VICENZA;42.68
1997;POIANA MAGGIORE;VICENZA;46.12
1997;POSINA;VICENZA;62.13
1997;POVE DEL GRAPPA;VICENZA;42.21
1997;POZZOLEONE;VICENZA;44.31
1997;QUINTO VICENTINO;VICENZA;39.76
1997;RECOARO TERME;VICENZA;44.99
1997;ROANA;VICENZA;56.70
1997;ROMANO D'EZZELINO;VICENZA;37.37
1997;ROSA';VICENZA;43.69
1997;ROSSANO VENETO;VICENZA;43.01
1997;ROTZO;VICENZA;51.04
1997;SALCEDO;VICENZA;44.62
1997;SANDRIGO;VICENZA;46.21
1997;SAN GERMANO DEI BERICI;VICENZA;41.51
1997;SAN NAZARIO;VICENZA;46.22
1997;SAN PIETRO MUSSOLINO;VICENZA;34.21
1997;SANTORSO;VICENZA;41.09
1997;SAN VITO DI LEGUZZANO;VICENZA;46.21
1997;SARCEDO;VICENZA;41.70
1997;SAREGO;VICENZA;43.10
1997;SCHIAVON;VICENZA;45.23
1997;SCHIO;VICENZA;48.38
1997;SOLAGNA;VICENZA;47.16
1997;SOSSANO;VICENZA;45.64
1997;SOVIZZO;VICENZA;35.89
1997;TEZZE SUL BRENTA;VICENZA;43.99
